"","id","word","pos.neg","ratio","score"
"20640","-UqfwhS9ifIeqdag-_8fdw","people","['pos', 'neg']",2.5,6.98970004336019
"20642","-UqfwhS9ifIeqdag-_8fdw","treat","['pos', 'neg']",2.5,6.98970004336019
"20644","-UqfwhS9ifIeqdag-_8fdw","state","['pos', 'neg']",2.5,6.98970004336019
"20689","-UqfwhS9ifIeqdag-_8fdw","street","['pos', 'neg']",2.5,6.98970004336019
"20691","-UqfwhS9ifIeqdag-_8fdw","people","['pos', 'neg']",2.5,6.98970004336019
"20693","-UqfwhS9ifIeqdag-_8fdw","state","['pos', 'neg']",2.5,6.98970004336019
"20865","bi9MqVDTRCLtetsT3X7wIA","didnt","['neg', 'pos']",2.8,2.7642098432889
"20898","bi9MqVDTRCLtetsT3X7wIA","try","['neg', 'pos']",2.8,2.7642098432889
"20869","bi9MqVDTRCLtetsT3X7wIA","look","['neg', 'pos']",1.7,3.84775539310863
"20871","bi9MqVDTRCLtetsT3X7wIA","dont","['neg', 'pos']",1.7,3.84775539310863
"20873","bi9MqVDTRCLtetsT3X7wIA","option","['neg', 'pos']",1.7,3.84775539310863
"20875","bi9MqVDTRCLtetsT3X7wIA","ice","['neg', 'pos']",1.7,3.84775539310863
"20877","bi9MqVDTRCLtetsT3X7wIA","bit","['neg', 'pos']",1.7,3.84775539310863
"20879","bi9MqVDTRCLtetsT3X7wIA","people","['neg', 'pos']",1.7,3.84775539310863
"20881","bi9MqVDTRCLtetsT3X7wIA","food","['neg', 'pos']",1.7,3.84775539310863
"20883","bi9MqVDTRCLtetsT3X7wIA","felt","['neg', 'pos']",1.7,3.84775539310863
"20947","bi9MqVDTRCLtetsT3X7wIA","thanks","['pos', 'neg']",1.3,5.56971676153418
"20948","bi9MqVDTRCLtetsT3X7wIA","cinnawaffle","['pos', 'neg']",1.3,5.56971676153418
"20902","bi9MqVDTRCLtetsT3X7wIA","come","['pos', 'neg']",1.4,5.73064017839119
"20904","bi9MqVDTRCLtetsT3X7wIA","saturday","['pos', 'neg']",1.4,5.73064017839119
"20955","bi9MqVDTRCLtetsT3X7wIA","saturday","['pos', 'neg']",1.4,5.73064017839119
"20866","bi9MqVDTRCLtetsT3X7wIA","didnt","['pos', 'neg']",1.5,5.88045629527841
"20899","bi9MqVDTRCLtetsT3X7wIA","try","['pos', 'neg']",1.5,5.88045629527841
"20897","bi9MqVDTRCLtetsT3X7wIA","taste","['pos', 'neg']",1.6,6.02059991327962
"20867","bi9MqVDTRCLtetsT3X7wIA","day","['pos', 'neg']",2.3,6.80863918008796
"20868","bi9MqVDTRCLtetsT3X7wIA","think","['pos', 'neg']",2.3,6.80863918008796
"21043","3YyG6npW4_PbreY6lGwmYg","get","['neg', 'pos']",5.2,1.419983281826
"21045","3YyG6npW4_PbreY6lGwmYg","didnt","['neg', 'pos']",3.8,2.10108201691595
"21111","3YyG6npW4_PbreY6lGwmYg","didnt","['neg', 'pos']",3.8,2.10108201691595
"21127","3YyG6npW4_PbreY6lGwmYg","minute","['neg', 'pos']",3.3,2.40743030061056
"21049","3YyG6npW4_PbreY6lGwmYg","fan","['neg', 'pos']",2.3,3.19136081991204
"21165","3YyG6npW4_PbreY6lGwmYg","fan","['neg', 'pos']",2.3,3.19136081991204
"21069","3YyG6npW4_PbreY6lGwmYg","friend","['neg', 'pos']",1.8,3.72363747448347
"21071","3YyG6npW4_PbreY6lGwmYg","star","['neg', 'pos']",1.8,3.72363747448347
"21073","3YyG6npW4_PbreY6lGwmYg","visit","['neg', 'pos']",1.8,3.72363747448347
"21075","3YyG6npW4_PbreY6lGwmYg","customer","['neg', 'pos']",1.8,3.72363747448347
"21059","3YyG6npW4_PbreY6lGwmYg","people","['pos', 'neg']",2.2,6.71211340411103
"21061","3YyG6npW4_PbreY6lGwmYg","pepperoni","['pos', 'neg']",2.2,6.71211340411103
"21174","3YyG6npW4_PbreY6lGwmYg","people","['pos', 'neg']",2.2,6.71211340411103
"21176","3YyG6npW4_PbreY6lGwmYg","thing","['pos', 'neg']",2.2,6.71211340411103
"21178","3YyG6npW4_PbreY6lGwmYg","rock","['pos', 'neg']",2.2,6.71211340411103
"21180","3YyG6npW4_PbreY6lGwmYg","chicken","['pos', 'neg']",2.2,6.71211340411103
"21182","3YyG6npW4_PbreY6lGwmYg","meal","['pos', 'neg']",2.2,6.71211340411103
"21047","3YyG6npW4_PbreY6lGwmYg","music","['pos', 'neg']",2.4,6.90105620855803
"21142","3YyG6npW4_PbreY6lGwmYg","music","['pos', 'neg']",2.4,6.90105620855803
"21108","3YyG6npW4_PbreY6lGwmYg","newbury","['pos', 'neg']",4.9,8.45098040014257
"21284","Q373Y-siDCSP63rU_F3qMw","stop","['neg', 'pos']",14.7,0
"21286","Q373Y-siDCSP63rU_F3qMw","call","['neg', 'pos']",14.7,0
"21288","Q373Y-siDCSP63rU_F3qMw","mofongos","['neg', 'pos']",14.7,0
"21290","Q373Y-siDCSP63rU_F3qMw","crispy","['neg', 'pos']",14.7,0
"21320","Q373Y-siDCSP63rU_F3qMw","mofongos","['neg', 'pos']",14.7,0
"21322","Q373Y-siDCSP63rU_F3qMw","decent","['neg', 'pos']",14.7,0
"21324","Q373Y-siDCSP63rU_F3qMw","find","['neg', 'pos']",14.7,0
"21326","Q373Y-siDCSP63rU_F3qMw","review","['neg', 'pos']",14.7,0
"21328","Q373Y-siDCSP63rU_F3qMw","second","['neg', 'pos']",14.7,0
"21292","Q373Y-siDCSP63rU_F3qMw","owner","['neg', 'pos']",8.8,0.277586639249156
"21310","Q373Y-siDCSP63rU_F3qMw","page","['pos', 'neg']",2,6.50514997831991
"21311","Q373Y-siDCSP63rU_F3qMw","none","['pos', 'neg']",2,6.50514997831991
"21312","Q373Y-siDCSP63rU_F3qMw","renovation","['pos', 'neg']",2,6.50514997831991
"21313","Q373Y-siDCSP63rU_F3qMw","facebook","['pos', 'neg']",2,6.50514997831991
"21314","Q373Y-siDCSP63rU_F3qMw","visit","['pos', 'neg']",2,6.50514997831991
"21315","Q373Y-siDCSP63rU_F3qMw","mediocre","['pos', 'neg']",2,6.50514997831991
"21316","Q373Y-siDCSP63rU_F3qMw","rang","['pos', 'neg']",2,6.50514997831991
"21317","Q373Y-siDCSP63rU_F3qMw","consistency","['pos', 'neg']",2,6.50514997831991
"21318","Q373Y-siDCSP63rU_F3qMw","announcement","['pos', 'neg']",2,6.50514997831991
"21319","Q373Y-siDCSP63rU_F3qMw","rating","['pos', 'neg']",2,6.50514997831991
"21534","WkSE-Jpkv-0FyT3y11LspA","day","['neg', 'pos']",2,3.49485002168009
"21543","WkSE-Jpkv-0FyT3y11LspA","day","['neg', 'pos']",2,3.49485002168009
"21545","WkSE-Jpkv-0FyT3y11LspA","selection","['neg', 'pos']",1.6,3.97940008672038
"21562","WkSE-Jpkv-0FyT3y11LspA","birthday","['neg', 'pos']",1.6,3.97940008672038
"21546","WkSE-Jpkv-0FyT3y11LspA","party","['neg', 'pos']",1.5,4.11954370472159
"21548","WkSE-Jpkv-0FyT3y11LspA","work","['neg', 'pos']",1.5,4.11954370472159
"21550","WkSE-Jpkv-0FyT3y11LspA","place","['neg', 'pos']",1.5,4.11954370472159
"21634","WkSE-Jpkv-0FyT3y11LspA","work","['neg', 'pos']",1.5,4.11954370472159
"21636","WkSE-Jpkv-0FyT3y11LspA","place","['neg', 'pos']",1.5,4.11954370472159
"21638","WkSE-Jpkv-0FyT3y11LspA","party","['neg', 'pos']",1.5,4.11954370472159
"21544","WkSE-Jpkv-0FyT3y11LspA","day","['pos', 'neg']",1.6,6.02059991327962
"21542","WkSE-Jpkv-0FyT3y11LspA","customer","['pos', 'neg']",1.7,6.15224460689137
"21536","WkSE-Jpkv-0FyT3y11LspA","everything","['pos', 'neg']",1.9,6.39376800476414
"21538","WkSE-Jpkv-0FyT3y11LspA","tray","['pos', 'neg']",1.9,6.39376800476414
"21540","WkSE-Jpkv-0FyT3y11LspA","treat","['pos', 'neg']",1.9,6.39376800476414
"21578","WkSE-Jpkv-0FyT3y11LspA","tray","['pos', 'neg']",1.9,6.39376800476414
"21580","WkSE-Jpkv-0FyT3y11LspA","treat","['pos', 'neg']",1.9,6.39376800476414
"21582","WkSE-Jpkv-0FyT3y11LspA","everything","['pos', 'neg']",1.9,6.39376800476414
"21533","WkSE-Jpkv-0FyT3y11LspA","order","['pos', 'neg']",2.1,6.6110964736696
"21531","WkSE-Jpkv-0FyT3y11LspA","beautiful","['pos', 'neg']",2.6,7.07486673985409
"21746","8iAazveHq14cpQBZQPZGwQ","way","['neg', 'pos']",4.8,1.59379381312206
"21888","8iAazveHq14cpQBZQPZGwQ","way","['neg', 'pos']",4.8,1.59379381312206
"21748","8iAazveHq14cpQBZQPZGwQ","run","['neg', 'pos']",3.7,2.15899137966503
"21750","8iAazveHq14cpQBZQPZGwQ","restaurant","['neg', 'pos']",3.7,2.15899137966503
"21902","8iAazveHq14cpQBZQPZGwQ","run","['neg', 'pos']",3.7,2.15899137966503
"21904","8iAazveHq14cpQBZQPZGwQ","didnt","['neg', 'pos']",3.7,2.15899137966503
"21906","8iAazveHq14cpQBZQPZGwQ","restaurant","['neg', 'pos']",3.7,2.15899137966503
"21752","8iAazveHq14cpQBZQPZGwQ","worth","['neg', 'pos']",2.9,2.68801001050522
"21756","8iAazveHq14cpQBZQPZGwQ","something","['neg', 'pos']",2.6,2.92513326014591
"21758","8iAazveHq14cpQBZQPZGwQ","sit","['neg', 'pos']",2.6,2.92513326014591
"21908","8iAazveHq14cpQBZQPZGwQ","service","['pos', 'neg']",1.9,6.39376800476414
"21910","8iAazveHq14cpQBZQPZGwQ","end","['pos', 'neg']",1.9,6.39376800476414
"21987","8iAazveHq14cpQBZQPZGwQ","area","['pos', 'neg']",1.9,6.39376800476414
"21989","8iAazveHq14cpQBZQPZGwQ","im","['pos', 'neg']",1.9,6.39376800476414
"21991","8iAazveHq14cpQBZQPZGwQ","table","['pos', 'neg']",1.9,6.39376800476414
"21993","8iAazveHq14cpQBZQPZGwQ","kind","['pos', 'neg']",1.9,6.39376800476414
"21784","8iAazveHq14cpQBZQPZGwQ","beer","['pos', 'neg']",2.4,6.90105620855803
"21878","8iAazveHq14cpQBZQPZGwQ","beer","['pos', 'neg']",2.4,6.90105620855803
"21754","8iAazveHq14cpQBZQPZGwQ","tender","['pos', 'neg']",2.7,7.15681882079494
"21900","8iAazveHq14cpQBZQPZGwQ","tender","['pos', 'neg']",2.7,7.15681882079494
"22027","YKPyXaEZwDJOzB5-7gbCkA","store","['neg', 'pos']",2.9,2.68801001050522
"22080","YKPyXaEZwDJOzB5-7gbCkA","cute","['neg', 'pos']",2.9,2.68801001050522
"22082","YKPyXaEZwDJOzB5-7gbCkA","store","['neg', 'pos']",2.9,2.68801001050522
"22084","YKPyXaEZwDJOzB5-7gbCkA","u","['neg', 'pos']",2.9,2.68801001050522
"22029","YKPyXaEZwDJOzB5-7gbCkA","shop","['neg', 'pos']",2.4,3.09894379144197
"22067","YKPyXaEZwDJOzB5-7gbCkA","shop","['neg', 'pos']",2.4,3.09894379144197
"22037","YKPyXaEZwDJOzB5-7gbCkA","make","['neg', 'pos']",1.7,3.84775539310863
"22039","YKPyXaEZwDJOzB5-7gbCkA","order","['neg', 'pos']",1.7,3.84775539310863
"22041","YKPyXaEZwDJOzB5-7gbCkA","sure","['neg', 'pos']",1.7,3.84775539310863
"22043","YKPyXaEZwDJOzB5-7gbCkA","time","['neg', 'pos']",1.7,3.84775539310863
"22076","YKPyXaEZwDJOzB5-7gbCkA","year","['pos', 'neg']",1.5,5.88045629527841
"22077","YKPyXaEZwDJOzB5-7gbCkA","counter","['pos', 'neg']",1.5,5.88045629527841
"22030","YKPyXaEZwDJOzB5-7gbCkA","shop","['pos', 'neg']",1.6,6.02059991327962
"22068","YKPyXaEZwDJOzB5-7gbCkA","shop","['pos', 'neg']",1.6,6.02059991327962
"22035","YKPyXaEZwDJOzB5-7gbCkA","moist","['pos', 'neg']",1.8,6.27636252551653
"22087","YKPyXaEZwDJOzB5-7gbCkA","moist","['pos', 'neg']",1.8,6.27636252551653
"22033","YKPyXaEZwDJOzB5-7gbCkA","box","['pos', 'neg']",1.9,6.39376800476414
"22034","YKPyXaEZwDJOzB5-7gbCkA","didnt","['pos', 'neg']",1.9,6.39376800476414
"22031","YKPyXaEZwDJOzB5-7gbCkA","castle","['pos', 'neg']",2.1,6.6110964736696
"22078","YKPyXaEZwDJOzB5-7gbCkA","cake","['pos', 'neg']",2.1,6.6110964736696
"22283","mbXXzrpkAw42CN3fb1-IZg","way","['neg', 'pos']",10.5,0
"22284","mbXXzrpkAw42CN3fb1-IZg","see","['neg', 'pos']",10.5,0
"22285","mbXXzrpkAw42CN3fb1-IZg","gentleman","['neg', 'pos']",10.5,0
"22286","mbXXzrpkAw42CN3fb1-IZg","today","['neg', 'pos']",10.5,0
"22287","mbXXzrpkAw42CN3fb1-IZg","case","['neg', 'pos']",10.5,0
"22288","mbXXzrpkAw42CN3fb1-IZg","family","['neg', 'pos']",10.5,0
"22289","mbXXzrpkAw42CN3fb1-IZg","customer","['neg', 'pos']",10.5,0
"22290","mbXXzrpkAw42CN3fb1-IZg","try","['neg', 'pos']",6.3,1.00329725273209
"22291","mbXXzrpkAw42CN3fb1-IZg","work","['neg', 'pos']",6.3,1.00329725273209
"22292","mbXXzrpkAw42CN3fb1-IZg","day","['neg', 'pos']",6.3,1.00329725273209
"22450","mbXXzrpkAw42CN3fb1-IZg","pinterest","['pos', 'neg']",1.2,5.39590623023812
"22451","mbXXzrpkAw42CN3fb1-IZg","tell","['pos', 'neg']",1.2,5.39590623023812
"22452","mbXXzrpkAw42CN3fb1-IZg","wouldnt","['pos', 'neg']",1.2,5.39590623023812
"22453","mbXXzrpkAw42CN3fb1-IZg","lemon","['pos', 'neg']",1.2,5.39590623023812
"22454","mbXXzrpkAw42CN3fb1-IZg","buttercream","['pos', 'neg']",1.2,5.39590623023812
"22455","mbXXzrpkAw42CN3fb1-IZg","year","['pos', 'neg']",1.2,5.39590623023812
"22456","mbXXzrpkAw42CN3fb1-IZg","sign","['pos', 'neg']",1.2,5.39590623023812
"22457","mbXXzrpkAw42CN3fb1-IZg","brownie","['pos', 'neg']",1.2,5.39590623023812
"22458","mbXXzrpkAw42CN3fb1-IZg","event","['pos', 'neg']",1.2,5.39590623023812
"22459","mbXXzrpkAw42CN3fb1-IZg","shop","['pos', 'neg']",1.2,5.39590623023812
"22496","D44jdlGFwQ11JPL6j_XfqQ","food","['neg', 'pos']",2.2,3.28788659588897
"22504","D44jdlGFwQ11JPL6j_XfqQ","food","['neg', 'pos']",2.2,3.28788659588897
"22483","D44jdlGFwQ11JPL6j_XfqQ","price","['neg', 'pos']",1.5,4.11954370472159
"22513","D44jdlGFwQ11JPL6j_XfqQ","time","['neg', 'pos']",1.5,4.11954370472159
"22515","D44jdlGFwQ11JPL6j_XfqQ","time","['neg', 'pos']",1.5,4.11954370472159
"22517","D44jdlGFwQ11JPL6j_XfqQ","price","['neg', 'pos']",1.5,4.11954370472159
"22499","D44jdlGFwQ11JPL6j_XfqQ","portion","['neg', 'pos']",1.4,4.26935982160881
"22519","D44jdlGFwQ11JPL6j_XfqQ","portion","['neg', 'pos']",1.4,4.26935982160881
"22520","D44jdlGFwQ11JPL6j_XfqQ","cutlet","['neg', 'pos']",1.3,4.43028323846582
"22521","D44jdlGFwQ11JPL6j_XfqQ","filling","['neg', 'pos']",1.3,4.43028323846582
"22494","D44jdlGFwQ11JPL6j_XfqQ","home","['pos', 'neg']",2.8,7.2357901567111
"22516","D44jdlGFwQ11JPL6j_XfqQ","price","['pos', 'neg']",2.8,7.2357901567111
"22553","D44jdlGFwQ11JPL6j_XfqQ","make","['pos', 'neg']",2.8,7.2357901567111
"22555","D44jdlGFwQ11JPL6j_XfqQ","cut","['pos', 'neg']",2.8,7.2357901567111
"22557","D44jdlGFwQ11JPL6j_XfqQ","bartender","['pos', 'neg']",2.8,7.2357901567111
"22559","D44jdlGFwQ11JPL6j_XfqQ","visit","['pos', 'neg']",2.8,7.2357901567111
"22561","D44jdlGFwQ11JPL6j_XfqQ","home","['pos', 'neg']",2.8,7.2357901567111
"22563","D44jdlGFwQ11JPL6j_XfqQ","side","['pos', 'neg']",2.8,7.2357901567111
"22565","D44jdlGFwQ11JPL6j_XfqQ","husband","['pos', 'neg']",2.8,7.2357901567111
"22567","D44jdlGFwQ11JPL6j_XfqQ","year","['pos', 'neg']",2.8,7.2357901567111
"22725","USOUJ8IyZlBo7uF-2Spy-g","salmon","['neg', 'pos']",3.7,2.15899137966503
"22727","USOUJ8IyZlBo7uF-2Spy-g","add","['neg', 'pos']",3.7,2.15899137966503
"22729","USOUJ8IyZlBo7uF-2Spy-g","time","['neg', 'pos']",3.7,2.15899137966503
"22731","USOUJ8IyZlBo7uF-2Spy-g","lettuce","['neg', 'pos']",3.7,2.15899137966503
"22733","USOUJ8IyZlBo7uF-2Spy-g","price","['neg', 'pos']",3.7,2.15899137966503
"22735","USOUJ8IyZlBo7uF-2Spy-g","bit","['neg', 'pos']",3.7,2.15899137966503
"22737","USOUJ8IyZlBo7uF-2Spy-g","egg","['neg', 'pos']",3.7,2.15899137966503
"22739","USOUJ8IyZlBo7uF-2Spy-g","woman","['neg', 'pos']",3.7,2.15899137966503
"22741","USOUJ8IyZlBo7uF-2Spy-g","type","['neg', 'pos']",3.7,2.15899137966503
"22743","USOUJ8IyZlBo7uF-2Spy-g","burgh","['neg', 'pos']",3.7,2.15899137966503
"22809","USOUJ8IyZlBo7uF-2Spy-g","iceburg","['pos', 'neg']",1.9,6.39376800476414
"22810","USOUJ8IyZlBo7uF-2Spy-g","choose","['pos', 'neg']",1.9,6.39376800476414
"22811","USOUJ8IyZlBo7uF-2Spy-g","carrot","['pos', 'neg']",1.9,6.39376800476414
"22812","USOUJ8IyZlBo7uF-2Spy-g","grab","['pos', 'neg']",1.9,6.39376800476414
"22813","USOUJ8IyZlBo7uF-2Spy-g","silverware","['pos', 'neg']",1.9,6.39376800476414
"22814","USOUJ8IyZlBo7uF-2Spy-g","period","['pos', 'neg']",1.9,6.39376800476414
"22815","USOUJ8IyZlBo7uF-2Spy-g","kind","['pos', 'neg']",1.9,6.39376800476414
"22816","USOUJ8IyZlBo7uF-2Spy-g","glass","['pos', 'neg']",1.9,6.39376800476414
"22817","USOUJ8IyZlBo7uF-2Spy-g","example","['pos', 'neg']",1.9,6.39376800476414
"22818","USOUJ8IyZlBo7uF-2Spy-g","im","['pos', 'neg']",1.9,6.39376800476414
"22965","ZJbYPQXVykwmjcvvIXS2EQ","get","['neg', 'pos']",3.5,2.27965977824862
"22966","ZJbYPQXVykwmjcvvIXS2EQ","day","['neg', 'pos']",3.5,2.27965977824862
"22967","ZJbYPQXVykwmjcvvIXS2EQ","question","['neg', 'pos']",3.5,2.27965977824862
"22968","ZJbYPQXVykwmjcvvIXS2EQ","vanilla","['neg', 'pos']",2.1,3.3889035263304
"22969","ZJbYPQXVykwmjcvvIXS2EQ","ritas","['neg', 'pos']",1.5,4.11954370472159
"22970","ZJbYPQXVykwmjcvvIXS2EQ","staff","['neg', 'pos']",1.2,4.60409376976188
"22971","ZJbYPQXVykwmjcvvIXS2EQ","sit","['neg', 'pos']",1.2,4.60409376976188
"22972","ZJbYPQXVykwmjcvvIXS2EQ","girl","['neg', 'pos']",1.2,4.60409376976188
"22973","ZJbYPQXVykwmjcvvIXS2EQ","gelati","['neg', 'pos']",1.2,4.60409376976188
"22974","ZJbYPQXVykwmjcvvIXS2EQ","flavor","['neg', 'pos']",1.2,4.60409376976188
"23009","ZJbYPQXVykwmjcvvIXS2EQ","need","['pos', 'neg']",1,5
"23010","ZJbYPQXVykwmjcvvIXS2EQ","choose","['pos', 'neg']",1,5
"23011","ZJbYPQXVykwmjcvvIXS2EQ","taste","['pos', 'neg']",1,5
"23012","ZJbYPQXVykwmjcvvIXS2EQ","oreo","['pos', 'neg']",1,5
"23013","ZJbYPQXVykwmjcvvIXS2EQ","isnt","['pos', 'neg']",1,5
"23014","ZJbYPQXVykwmjcvvIXS2EQ","smile","['pos', 'neg']",1,5
"23015","ZJbYPQXVykwmjcvvIXS2EQ","everything","['pos', 'neg']",1,5
"23016","ZJbYPQXVykwmjcvvIXS2EQ","stock","['pos', 'neg']",1,5
"23017","ZJbYPQXVykwmjcvvIXS2EQ","im","['pos', 'neg']",1,5
"23018","ZJbYPQXVykwmjcvvIXS2EQ","egg","['pos', 'neg']",1,5
"23019","NSo7OsZEwtFpSUBV7QmELg","option","['neg', 'pos']",5.5,1.29818655252878
"23020","NSo7OsZEwtFpSUBV7QmELg","experience","['neg', 'pos']",1.5,4.11954370472159
"23021","NSo7OsZEwtFpSUBV7QmELg","thai","['neg', 'pos']",1.5,4.11954370472159
"23022","NSo7OsZEwtFpSUBV7QmELg","place","['neg', 'pos']",1.5,4.11954370472159
"23102","NSo7OsZEwtFpSUBV7QmELg","try","['neg', 'pos']",1.1,4.79303657420887
"23103","NSo7OsZEwtFpSUBV7QmELg","friend","['neg', 'pos']",1.1,4.79303657420887
"23104","NSo7OsZEwtFpSUBV7QmELg","pittsburgh","['neg', 'pos']",1.1,4.79303657420887
"23105","NSo7OsZEwtFpSUBV7QmELg","fun","['neg', 'pos']",1.1,4.79303657420887
"23106","NSo7OsZEwtFpSUBV7QmELg","base","['neg', 'pos']",1.1,4.79303657420887
"23107","NSo7OsZEwtFpSUBV7QmELg","front","['neg', 'pos']",1.1,4.79303657420887
"23092","NSo7OsZEwtFpSUBV7QmELg","pan","['pos', 'neg']",1.2,5.39590623023812
"23093","NSo7OsZEwtFpSUBV7QmELg","decor","['pos', 'neg']",1.2,5.39590623023812
"23094","NSo7OsZEwtFpSUBV7QmELg","patron","['pos', 'neg']",1.2,5.39590623023812
"23095","NSo7OsZEwtFpSUBV7QmELg","isnt","['pos', 'neg']",1.2,5.39590623023812
"23096","NSo7OsZEwtFpSUBV7QmELg","wall","['pos', 'neg']",1.2,5.39590623023812
"23097","NSo7OsZEwtFpSUBV7QmELg","comfy","['pos', 'neg']",1.2,5.39590623023812
"23098","NSo7OsZEwtFpSUBV7QmELg","fruit","['pos', 'neg']",1.2,5.39590623023812
"23099","NSo7OsZEwtFpSUBV7QmELg","end","['pos', 'neg']",1.2,5.39590623023812
"23100","NSo7OsZEwtFpSUBV7QmELg","egg","['pos', 'neg']",1.2,5.39590623023812
"23101","NSo7OsZEwtFpSUBV7QmELg","im","['pos', 'neg']",1.2,5.39590623023812
"23123","aqR3yf0nMqsxdwAHXLDuzQ","pick","['neg', 'pos']",2.2,3.28788659588897
"23125","aqR3yf0nMqsxdwAHXLDuzQ","thing","['neg', 'pos']",2.2,3.28788659588897
"23127","aqR3yf0nMqsxdwAHXLDuzQ","problem","['neg', 'pos']",2.2,3.28788659588897
"23129","aqR3yf0nMqsxdwAHXLDuzQ","didnt","['neg', 'pos']",2.2,3.28788659588897
"23131","aqR3yf0nMqsxdwAHXLDuzQ","service","['neg', 'pos']",2.2,3.28788659588897
"23133","aqR3yf0nMqsxdwAHXLDuzQ","counter","['neg', 'pos']",2.2,3.28788659588897
"23135","aqR3yf0nMqsxdwAHXLDuzQ","day","['neg', 'pos']",2.2,3.28788659588897
"23137","aqR3yf0nMqsxdwAHXLDuzQ","eye","['neg', 'pos']",2.2,3.28788659588897
"23139","aqR3yf0nMqsxdwAHXLDuzQ","ate","['neg', 'pos']",2.2,3.28788659588897
"23141","aqR3yf0nMqsxdwAHXLDuzQ","banana","['neg', 'pos']",2.2,3.28788659588897
"23199","aqR3yf0nMqsxdwAHXLDuzQ","everything","['pos', 'neg']",1.5,5.88045629527841
"23200","aqR3yf0nMqsxdwAHXLDuzQ","kind","['pos', 'neg']",1.5,5.88045629527841
"23201","aqR3yf0nMqsxdwAHXLDuzQ","type","['pos', 'neg']",1.5,5.88045629527841
"23202","aqR3yf0nMqsxdwAHXLDuzQ","contact","['pos', 'neg']",1.5,5.88045629527841
"23203","aqR3yf0nMqsxdwAHXLDuzQ","talk","['pos', 'neg']",1.5,5.88045629527841
"23204","aqR3yf0nMqsxdwAHXLDuzQ","feeling","['pos', 'neg']",1.5,5.88045629527841
"23205","aqR3yf0nMqsxdwAHXLDuzQ","im","['pos', 'neg']",1.5,5.88045629527841
"23152","aqR3yf0nMqsxdwAHXLDuzQ","store","['pos', 'neg']",1.6,6.02059991327962
"23154","aqR3yf0nMqsxdwAHXLDuzQ","get","['pos', 'neg']",1.6,6.02059991327962
"23156","aqR3yf0nMqsxdwAHXLDuzQ","store","['pos', 'neg']",1.6,6.02059991327962
"23310","F4zjU9iYXWtZdrTT4ECEVg","temperature","['neg', 'pos']",10,0
"23312","F4zjU9iYXWtZdrTT4ECEVg","couple","['neg', 'pos']",10,0
"23314","F4zjU9iYXWtZdrTT4ECEVg","room","['neg', 'pos']",10,0
"23316","F4zjU9iYXWtZdrTT4ECEVg","thing","['neg', 'pos']",10,0
"23318","F4zjU9iYXWtZdrTT4ECEVg","program","['neg', 'pos']",10,0
"23320","F4zjU9iYXWtZdrTT4ECEVg","mouth","['neg', 'pos']",10,0
"23322","F4zjU9iYXWtZdrTT4ECEVg","yes","['neg', 'pos']",10,0
"23324","F4zjU9iYXWtZdrTT4ECEVg","experience","['neg', 'pos']",10,0
"23326","F4zjU9iYXWtZdrTT4ECEVg","purchase","['neg', 'pos']",10,0
"23328","F4zjU9iYXWtZdrTT4ECEVg","look","['neg', 'pos']",10,0
"23409","F4zjU9iYXWtZdrTT4ECEVg","change","['pos', 'neg']",2,6.50514997831991
"23410","F4zjU9iYXWtZdrTT4ECEVg","ingredient","['pos', 'neg']",2,6.50514997831991
"23411","F4zjU9iYXWtZdrTT4ECEVg","accessorize","['pos', 'neg']",2,6.50514997831991
"23412","F4zjU9iYXWtZdrTT4ECEVg","dr","['pos', 'neg']",2,6.50514997831991
"23413","F4zjU9iYXWtZdrTT4ECEVg","slice","['pos', 'neg']",2,6.50514997831991
"23414","F4zjU9iYXWtZdrTT4ECEVg","reward","['pos', 'neg']",2,6.50514997831991
"23415","F4zjU9iYXWtZdrTT4ECEVg","part","['pos', 'neg']",2,6.50514997831991
"23416","F4zjU9iYXWtZdrTT4ECEVg","strip","['pos', 'neg']",2,6.50514997831991
"23417","F4zjU9iYXWtZdrTT4ECEVg","type","['pos', 'neg']",2,6.50514997831991
"23418","F4zjU9iYXWtZdrTT4ECEVg","specialty","['pos', 'neg']",2,6.50514997831991
"23585","ULL4NzqlwQkBe5mt3gSjXw","get","['neg', 'pos']",4,1.98970004336019
"23586","ULL4NzqlwQkBe5mt3gSjXw","family","['neg', 'pos']",4,1.98970004336019
"23587","ULL4NzqlwQkBe5mt3gSjXw","card","['neg', 'pos']",4,1.98970004336019
"23588","ULL4NzqlwQkBe5mt3gSjXw","time","['neg', 'pos']",2.4,3.09894379144197
"23589","ULL4NzqlwQkBe5mt3gSjXw","ice","['neg', 'pos']",2.4,3.09894379144197
"23590","ULL4NzqlwQkBe5mt3gSjXw","fruit","['neg', 'pos']",2.4,3.09894379144197
"23591","ULL4NzqlwQkBe5mt3gSjXw","day","['neg', 'pos']",2.4,3.09894379144197
"23592","ULL4NzqlwQkBe5mt3gSjXw","cream","['neg', 'pos']",2.4,3.09894379144197
"23593","ULL4NzqlwQkBe5mt3gSjXw","cup","['neg', 'pos']",1.3,4.43028323846582
"23594","ULL4NzqlwQkBe5mt3gSjXw","come","['neg', 'pos']",1.3,4.43028323846582
"23693","ULL4NzqlwQkBe5mt3gSjXw","almond","['pos', 'neg']",1.1,5.20696342579113
"23694","ULL4NzqlwQkBe5mt3gSjXw","wall","['pos', 'neg']",1.1,5.20696342579113
